Mew, 151, 250, -1, -1, -1, 255, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Chikorita, 152, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 173
Bayleef, 153, 2, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 174
Meganium, 154, 3, -1, -1, -1, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 175
Cyndaquil, 155, 4, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, 176
Quilava, 156, 5, -1, -1, -1, 5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 5, -1, -1, 177
Typhlosion, 157, 6, -1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 6, -1, -1, 178
Totodile, 158, 7, -1, -1, -1, 7, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 179
Croconaw, 159, 8, -1, -1, -1, 8, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 180
Feraligatr, 160, 9, -1, -1, -1, 9, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 181
Sentret, 161, 19, -1, -1, -1, 19, -1, -1, 109, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 26, -1
Furret, 162, 20, -1, -1, -1, 20, -1, -1, 110, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 27, -1
Hoothoot, 163, 15, -1, 106, 106, 15, -1, -1, -1, -1, 117, -1, -1, -1, -1, -1, -1, 212, -1, 113, -1, -1, 19, -1, -1, -1, -1, 45, -1
Noctowl, 164, 16, -1, 107, 107, 16, -1, -1, -1, -1, 118, -1, -1, -1, -1, -1, -1, 213, -1, 114, -1, -1, 20, -1, -1, -1, -1, 46, -1
Ledyba, 165, 30, -1, -1, -1, 30, -1, -1, 74, -1, -1, -1, 20, 20, -1, 8, -1, 20, 20, -1, 8, -1, -1, -1, -1, -1, -1, -1, -1
Ledian, 166, 31, -1, -1, -1, 31, -1, -1, 75, -1, -1, -1, 21, 21, -1, 9, -1, 21, 21, -1, 9, -1, -1, -1, -1, -1, -1, -1, -1
Spinarak, 167, 32, -1, -1, -1, 32, -1, -1, -1, -1, 107, -1, 22, 22, -1, 10, -1, 22, 22, -1, 10, -1, -1, -1, -1, -1, -1, 1, -1
Ariados, 168, 33, -1, -1, -1, 33, -1, -1, -1, -1, 108, -1, 23, 23, -1, 11, -1, 23, 23, -1, 11, -1, -1, -1, -1, -1, -1, 2, -1
Crobat, 169, 39, 65, 30, 30, 39, -1, 63, 147, -1, -1, 67, 70, 70, 28, 37, 21, 82, 82, 28, 37, 28, -1, -1, 146, 36, -1, -1, -1
Chinchou, 170, 174, 181, -1, -1, 176, -1, -1, -1, 147, -1, 190, 201, -1, 128, -1, -1, 257, -1, 158, -1, -1, 220, 188, -1, -1, -1, -1, 78
Lanturn, 171, 175, 182, -1, -1, 177, -1, -1, -1, 148, -1, 191, 202, -1, 129, -1, -1, 258, -1, 159, -1, -1, 221, 189, -1, -1, -1, -1, 79
Pichu, 172, 21, 155, 103, 103, 21, -1, -1, 35, -1, -1, 162, 24, 24, -1, -1, -1, 31, 31, -1, -1, -1, 193, 84, -1, 55, 73, 20, -1
Cleffa, 173, 40, -1, 99, 99, 40, -1, 88, -1, -1, -1, -1, 210, -1, -1, 82, -1, 272, -1, -1, 93, -1, 254, -1, 43, 199, -1, 151, -1
Igglybuff, 174, 43, 137, -1, -1, 43, -1, 281, -1, -1, 119, 142, 134, -1, 61, -1, -1, 167, -1, 68, -1, -1, -1, 11, -1, -1, 59, -1, -1
Togepi, 175, 46, -1, -1, 173, 46, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 257, -1, -1, 127, -1, -1, -1
Togetic, 176, 47, -1, -1, 174, 47, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 258, -1, -1, 128, -1, -1, -1
Natu, 177, 159, 162, -1, -1, 161, -1, -1, -1, -1, -1, 169, -1, -1, -1, -1, -1, 252, -1, 153, -1, -1, 92, -1, -1, -1, -1, -1, -1
Xatu, 178, 160, 163, -1, -1, 162, -1, -1, -1, -1, -1, 170, -1, -1, -1, -1, -1, 253, -1, 154, -1, -1, 93, -1, -1, -1, -1, -1, -1
Mareep, 179, 53, -1, -1, -1, 53, -1, 25, -1, 127, -1, -1, -1, -1, -1, -1, -1, 162, -1, 63, -1, -1, -1, -1, -1, -1, 101, -1, -1
Flaaffy, 180, 54, -1, -1, -1, 54, -1, 26, -1, 128, -1, -1, -1, -1, -1, -1, -1, 163, -1, 64, -1, -1, -1, -1, -1, -1, 102, -1, -1
Ampharos, 181, 55, -1, -1, -1, 55, -1, 27, -1, 129, -1, -1, -1, -1, -1, -1, -1, 164, -1, 65, -1, -1, -1, -1, -1, -1, 103, -1, -1
Bellossom, 182, 86, 91, -1, -1, 86, -1, -1, 108, -1, -1, 94, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 58, -1, -1, -1, -1, -1, 65
Marill, 183, 130, 55, 125, 125, 132, -1, 31, 42, -1, -1, 56, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 140, -1, -1, 47, -1, -1
Azumarill, 184, 131, 56, 126, 126, 133, -1, 32, 43, -1, -1, 57, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 141, -1, -1, 48, -1, -1
Sudowoodo, 185, 106, -1, 93, 93, 107, -1, -1, -1, -1, 130, -1, 31, 31, 15, -1, -1, 38, 38, 15, -1, -1, 253, -1, -1, 124, 88, 84, -1
Politoed, 186, 75, -1, -1, -1, 75, -1, -1, -1, -1, 36, -1, 152, -1, 79, 71, -1, 185, -1, 86, 77, -1, -1, 145, -1, -1, -1, 42, -1
Hoppip, 187, 67, -1, -1, -1, 67, -1, -1, 135, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 16, -1, -1
Skiploom, 188, 68, -1, -1, -1, 68, -1, -1, 136, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 17, -1, -1
Jumpluff, 189, 69, -1, -1, -1, 69, -1, -1, 137, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 18, -1, -1
Aipom, 190, 122, -1, 63, 63, 123, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 368, -1, -1, -1, 115, -1, -1, -1, 78, -1, 47, -1
Sunkern, 191, 102, -1, -1, -1, 103, -1, 20, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 31, -1, -1
Sunflora, 192, 103, -1, -1, -1, 104, -1, 21, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 32, -1, -1
Yanma, 193, 101, -1, -1, 183, 101, -1, 286, -1, 87, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 105, -1, 3, -1
Wooper, 194, 56, -1, 117, 117, 56, -1, -1, -1, -1, 17, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 100, 58, -1, -1, 53, 5, -1
Quagsire, 195, 57, -1, 118, 118, 57, -1, -1, -1, -1, 18, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 101, 59, -1, -1, -1, 6, -1
Espeon, 196, 184, -1, -1, 167, 188, -1, 95, -1, 81, -1, -1, 127, -1, 54, -1, -1, 157, -1, 58, -1, -1, 200, -1, 79, 29, 183, -1, -1
Umbreon, 197, 185, -1, -1, 168, 189, -1, 96, -1, 82, -1, -1, 128, -1, 55, -1, -1, 158, -1, 59, -1, -1, 201, -1, 78, 30, 184, -1, -1
Murkrow, 198, 208, -1, 74, 74, 213, -1, -1, -1, -1, 51, -1, 277, -1, -1, -1, 92, 78, 78, -1, -1, -1, -1, -1, -1, 140, 232, -1, -1
Slowking, 199, 82, -1, -1, -1, 82, -1, -1, -1, 135, -1, -1, 39, 39, -1, 20, -1, 46, 46, -1, 20, -1, -1, 3, -1, -1, 326, -1, 77
Misdreavus, 200, 214, -1, 72, 72, 219, -1, -1, -1, -1, -1, -1, 66, 66, -1, -1, -1, 372, -1, -1, -1, 119, -1, -1, -1, 197, 114, -1, -1
Unown, 201, 61, -1, 114, 114, 61, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 142, -1, -1, -1
Wobbuffet, 202, 107, 161, -1, -1, 108, -1, -1, -1, 119, -1, 168, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 217, -1, -1, -1, -1, -1, -1
Girafarig, 203, 147, 164, 121, 121, 149, -1, -1, -1, -1, -1, 171, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 192, -1, 25
Pineco, 204, 93, -1, -1, -1, 93, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 268, -1, -1, 89, -1, -1, -1, -1, -1, 258, -1, -1
Forretress, 205, 94, -1, -1, -1, 94, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 269, -1, -1, 90, -1, -1, -1, -1, -1, 259, -1, -1
Dunsparce, 206, 52, -1, -1, -1, 52, -1, 35, 40, -1, -1, -1, -1, -1, -1, -1, -1, 63, 63, -1, -1, -1, -1, 52, -1, -1, 188, 160, -1
Gligar, 207, 189, -1, -1, 153, 193, -1, 221, -1, -1, 115, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 185, -1, 121, -1
Steelix, 208, 63, -1, 35, 35, 63, -1, 72, -1, 54, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 179, -1, -1, 119, -1, -1, -1
Snubbull, 209, 123, -1, -1, -1, 125, -1, -1, -1, 71, -1, -1, 258, -1, -1, -1, 73, 339, -1, -1, -1, 86, -1, -1, -1, -1, -1, -1, 151
Granbull, 210, 124, -1, -1, -1, 126, -1, -1, -1, 72, -1, -1, 259, -1, -1, -1, 74, 340, -1, -1, -1, 87, -1, -1, -1, -1, -1, -1, 152
Qwilfish, 211, 161, -1, -1, -1, 163, -1, -1, -1, 38, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 304, -1, -1, 84, 331, -1, 146
Scizor, 212, 111, -1, -1, 196, 112, -1, -1, -1, -1, 137, -1, 276, -1, -1, -1, 91, 366, -1, -1, -1, 113, -1, 119, -1, 74, 261, -1, 20
Shuckle, 213, 166, -1, -1, -1, 168, -1, 232, -1, -1, 14, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 227, -1, 170, -1, -1, -1, -1
Heracross, 214, 113, 168, 62, 62, 114, -1, 145, -1, 131, -1, 175, -1, -1, -1, -1, -1, 367, -1, -1, -1, 114, -1, 121, -1, 75, 262, 49, -1
Sneasel, 215, 213, -1, 144, 144, 218, -1, 252, -1, -1, 91, -1, 249, -1, -1, 121, -1, 326, -1, -1, 147, -1, 292, -1, 28, 202, 230, 170, -1
Teddiursa, 216, 193, -1, -1, -1, 198, -1, -1, -1, -1, 132, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 112, 215, -1, -1
Ursaring, 217, 194, -1, -1, -1, 199, -1, -1, -1, -1, 133, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 113, 216, -1, -1
Slugma, 218, 211, 103, -1, -1, 216, -1, -1, -1, -1, 12, 108, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 144, -1
Magcargo, 219, 212, 104, -1, -1, 217, -1, -1, -1, -1, 13, 109, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 145, -1
Swinub, 220, 191, -1, -1, 203, 195, -1, 258, -1, -1, 76, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 75, -1, 7, 212, -1, 50, -1
Piloswine, 221, 192, -1, -1, 204, 196, -1, 259, -1, -1, 77, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 76, -1, 8, 213, -1, 51, -1
Corsola, 222, 171, 180, -1, -1, 173, -1, 237, -1, 146, -1, 189, 112, 112, 44, -1, -1, 135, 135, 44, -1, -1, 236, -1, -1, -1, -1, -1, -1
Remoraid, 223, 172, -1, 132, 132, 174, -1, 235, -1, 144, -1, -1, -1, -1, -1, -1, -1, 143, 143, 47, -1, -1, 148, 44, -1, 146, -1, -1, -1
Octillery, 224, 173, -1, 133, 133, 175, -1, 236, -1, 145, -1, -1, -1, -1, -1, -1, -1, 144, 144, 48, -1, -1, 149, 45, -1, 147, -1, -1, -1
Delibird, 225, 190, -1, -1, -1, 194, -1, 254, -1, -1, 90, -1, 81, 81, -1, -1, -1, 95, 95, -1, -1, -1, 78, -1, 120, -1, 354, -1, -1
Mantine, 226, 197, -1, 141, 141, 202, -1, 234, -1, 140, -1, -1, -1, -1, -1, -1, -1, 146, 146, 50, -1, -1, 355, 47, -1, 165, -1, -1, -1
Skarmory, 227, 198, 115, -1, -1, 203, -1, 203, -1, -1, 112, 120, 208, -1, -1, 80, 72, 270, -1, -1, 91, 85, -1, 153, -1, -1, -1, -1, 113
Houndour, 228, 209, -1, -1, 176, 214, -1, -1, -1, 75, -1, -1, -1, -1, -1, -1, -1, 289, -1, -1, 110, -1, -1, -1, -1, -1, 25, 123, -1
Houndoom, 229, 210, -1, -1, 177, 215, -1, -1, -1, 76, -1, -1, -1, -1, -1, -1, -1, 290, -1, -1, 111, -1, -1, -1, -1, -1, 26, 124, -1
Kingdra, 230, 188, 186, -1, -1, 192, -1, -1, -1, 41, -1, 195, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 200, -1, -1, -1, -1, 54
Phanpy, 231, 195, 165, -1, -1, 200, -1, -1, -1, -1, -1, 172, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 122, -1, -1
Donphan, 232, 196, 166, -1, -1, 201, -1, -1, -1, -1, -1, 173, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 123, -1, -1
Porygon2, 233, 216, -1, -1, 193, 221, -1, -1, -1, -1, -1, -1, 218, -1, -1, 90, -1, 282, -1, -1, 103, -1, -1, 209, -1, 134, -1, -1, 130
Stantler, 234, 129, -1, -1, -1, 131, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 49, 204, 53, -1
Smeargle, 235, 157, -1, -1, -1, 159, -1, -1, 124, -1, -1, -1, 58, 58, -1, -1, -1, 70, 70, -1, -1, -1, -1, -1, -1, -1, -1, -1, 40
Tyrogue, 236, 143, -1, -1, -1, 145, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 107, -1, -1, -1, -1, -1, 92
Hitmontop, 237, 146, -1, -1, -1, 148, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 110, -1, -1, -1, -1, -1, 95
Smoochum, 238, 152, -1, -1, -1, 154, -1, -1, -1, -1, 83, -1, -1, -1, -1, -1, -1, 109, 109, -1, -1, -1, -1, -1, 13, -1, -1, -1, -1
Elekid, 239, 154, -1, -1, 197, 156, -1, 56, -1, -1, -1, -1, 226, -1, -1, 98, -1, 295, -1, -1, 116, -1, -1, -1, 15, 182, -1, -1, 10
Magby, 240, 150, -1, -1, 200, 152, -1, 53, -1, -1, -1, -1, 166, -1, 93, -1, -1, 200, -1, 101, -1, -1, -1, -1, 18, 174, -1, -1, 13
Miltank, 241, 149, -1, -1, -1, 151, -1, -1, -1, 126, -1, -1, 138, -1, 65, -1, 62, 171, -1, 72, -1, 74, -1, 117, -1, -1, -1, -1, -1
Blissey, 242, 218, -1, 98, 98, 223, -1, -1, -1, -1, -1, -1, 34, 34, 18, 17, 10, 41, 41, 18, 17, 17, -1, 8, -1, 88, 45, -1, 18
Raikou, 243, 238, -1, -1, -1, 243, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Entei, 244, 239, -1, -1, -1, 244, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Suicune, 245, 240, -1, -1, -1, 245, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Larvitar, 246, 244, -1, -1, -1, 249, -1, 292, -1, -1, 102, -1, -1, -1, -1, -1, -1, 247, -1, 148, -1, -1, 383, -1, 139, -1, 316, -1, -1
Pupitar, 247, 245, -1, -1, -1, 250, -1, 293, -1, -1, 103, -1, -1, -1, -1, -1, -1, 248, -1, 149, -1, -1, 384, -1, 140, -1, 317, -1, -1
Tyranitar, 248, 246, -1, -1, -1, 251, -1, 294, -1, -1, 104, -1, -1, -1, -1, -1, -1, 249, -1, 150, -1, -1, 385, -1, 141, -1, 318, -1, -1
Lugia, 249, 247, -1, -1, -1, 252, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Ho-Oh, 250, 248, -1, -1, -1, 253, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Celebi, 251, 251, -1, -1, -1, 256, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Treecko, 252, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 182
Grovyle, 253, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 183
Sceptile, 254, -1, 3, -1, -1, -1, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 184
Torchic, 255, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 185
Combusken, 256, -1, 5, -1, -1, -1, -1, -1, -1, -1, -1, 5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 186
Blaziken, 257, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 187
Mudkip, 258, -1, 7, -1, -1, -1, -1, -1, -1, -1, -1, 7, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 188
Marshtomp, 259, -1, 8, -1, -1, -1, -1, -1, -1, -1, -1, 8, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 189
Swampert, 260, -1, 9, -1, -1, -1, -1, -1, -1, -1, -1, 9, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 190
Poochyena, 261, -1, 10, -1, -1, -1, -1, -1, -1, -1, 44, 10, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 7, -1
Mightyena, 262, -1, 11, -1, -1, -1, -1, -1, -1, -1, 45, 11, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 8, -1
Zigzagoon, 263, -1, 12, -1, -1, -1, -1, -1, 12, -1, -1, 12, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 31, -1, 71, -1, -1, -1, -1
Linoone, 264, -1, 13, -1, -1, -1, -1, -1, 13, -1, -1, 13, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 32, -1, 72, -1, -1, -1, -1
Wurmple, 265, -1, 14, 48, 48, -1, -1, -1, -1, -1, -1, 14, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 18, -1, -1, -1
Silcoon, 266, -1, 15, 49, 49, -1, -1, -1, -1, -1, -1, 15, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 19, -1, -1, -1
Beautifly, 267, -1, 16, 50, 50, -1, -1, -1, -1, -1, -1, 16, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 20, -1, -1, -1
Cascoon, 268, -1, 17, 51, 51, -1, -1, -1, -1, -1, -1, 17, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 21, -1, -1, -1
Dustox, 269, -1, 18, 52, 52, -1, -1, -1, -1, -1, -1, 18, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 22, -1, -1, -1
Lotad, 270, -1, 19, -1, -1, -1, -1, -1, -1, -1, 55, 19, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 36, -1, -1, -1, -1, 104, -1
Lombre, 271, -1, 20, -1, -1, -1, -1, -1, -1, -1, 56, 20, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 37, -1, -1, -1, -1, 105, -1
Ludicolo, 272, -1, 21, -1, -1, -1, -1, -1, -1, -1, 57, 21, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 38, -1, -1, -1, -1, 106, -1
Seedot, 273, -1, 22, -1, -1, -1, -1, -1, -1, -1, -1, 22, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 39, -1, -1, -1, -1, 54, -1
Nuzleaf, 274, -1, 23, -1, -1, -1, -1, -1, -1, -1, -1, 23, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 40, -1, -1, -1, -1, 55, -1
Shiftry, 275, -1, 24, -1, -1, -1, -1, -1, -1, -1, -1, 24, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 41, -1, -1, -1, -1, 56, -1
Taillow, 276, -1, 25, -1, -1, -1, -1, -1, -1, 19, -1, 25, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Swellow, 277, -1, 26, -1, -1, -1, -1, -1, -1, 20, -1, 26, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Wingull, 278, -1, 27, 119, 119, -1, -1, 212, -1, 17, -1, 27, 40, 40, 19, 21, 11, 47, 47, 19, 21, 18, 62, 48, -1, -1, 132, -1, -1
Pelipper, 279, -1, 28, 120, 120, -1, -1, 213, -1, 18, -1, 28, 41, 41, 20, 22, 12, 48, 48, 20, 22, 19, 63, 49, -1, -1, 133, -1, -1
Ralts, 280, -1, 29, -1, 157, -1, -1, -1, 64, -1, -1, 29, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 120, 34, -1, 101, 62, 57, -1
Kirlia, 281, -1, 30, -1, 158, -1, -1, -1, 65, -1, -1, 30, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 121, 35, -1, 102, 63, 58, -1
Gardevoir, 282, -1, 31, -1, 159, -1, -1, -1, 66, -1, -1, 31, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 122, 36, -1, 103, 64, 59, -1
Surskit, 283, -1, 32, -1, -1, -1, -1, -1, 47, -1, -1, 33, 139, -1, 66, 60, -1, 172, -1, 73, 66, -1, -1, -1, -1, -1, 49, 149, -1
Masquerain, 284, -1, 33, -1, -1, -1, -1, -1, 48, -1, -1, 34, 140, -1, 67, 61, -1, 173, -1, 74, 67, -1, -1, -1, -1, -1, 50, 150, -1
Shroomish, 285, -1, 34, -1, -1, -1, -1, -1, -1, -1, -1, 35, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 106, -1, -1
Breloom, 286, -1, 35, -1, -1, -1, -1, -1, -1, -1, -1, 36, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 107, -1, -1
Slakoth, 287, -1, 36, -1, -1, -1, -1, 276, -1, -1, -1, 37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 78, -1, 59
Vigoroth, 288, -1, 37, -1, -1, -1, -1, 277, -1, -1, -1, 38, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 79, -1, 60
Slaking, 289, -1, 38, -1, -1, -1, -1, 278, -1, -1, -1, 39, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 80, -1, 61
Nincada, 290, -1, 42, -1, -1, -1, -1, -1, 111, -1, -1, 43, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 104, -1, -1, -1, -1, -1, -1
Ninjask, 291, -1, 43, -1, -1, -1, -1, -1, 112, -1, -1, 44, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 105, -1, -1, -1, -1, -1, -1
Shedinja, 292, -1, 44, -1, -1, -1, -1, -1, 113, -1, -1, 45, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 106, -1, -1, -1, -1, -1, -1
Whismur, 293, -1, 45, -1, -1, -1, -1, -1, 140, -1, -1, 46, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 148, -1, -1, -1, -1, -1
Loudred, 294, -1, 46, -1, -1, -1, -1, -1, 141, -1, -1, 47, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 149, -1, -1, -1, -1, -1
Exploud, 295, -1, 47, -1, -1, -1, -1, -1, 142, -1, -1, 48, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 150, -1, -1, -1, -1, -1
Makuhita, 296, -1, 48, -1, -1, -1, -1, -1, -1, 95, -1, 49, 56, 56, -1, -1, 15, 68, 68, -1, -1, 22, -1, -1, -1, -1, 116, -1, -1
Hariyama, 297, -1, 49, -1, -1, -1, -1, -1, -1, 96, -1, 50, 57, 57, -1, -1, 16, 69, 69, -1, -1, 23, -1, -1, -1, -1, 117, -1, -1
Azurill, 298, -1, 54, 124, 124, -1, -1, 30, 41, -1, -1, 55, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 139, -1, -1, 46, -1, -1
Nosepass, 299, -1, 60, -1, 155, -1, -1, 164, -1, 93, -1, 61, 198, -1, 125, -1, -1, 254, -1, 155, -1, -1, -1, -1, -1, 190, -1, 107, -1
Skitty, 300, -1, 61, -1, -1, -1, -1, 78, 78, -1, -1, 63, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Delcatty, 301, -1, 62, -1, -1, -1, -1, 79, 79, -1, -1, 64, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
